chr	start	end	B06_VOA1056_H3K27Ac_hg37	B07_OAW	
chr1	203561453	203561964	1.000000	1.000000
chr1	203575908	203576197	1.000000	0.000000
chr1	203593691	203600265	0.613325	1.000000
chr1	203595372	203599404	1.000000	1.000000
chr1	203614729	203615001	1.000000	0.000000
chr1	203619255	203619852	1.000000	0.931323
chr1	203619296	203620241	0.588360	1.000000
chr1	203632084	203632369	1.000000	0.000000
chr1	203632709	203633171	1.000000	0.000000
chr1	203634395	203634751	1.000000	0.000000
chr1	203643825	203644209	1.000000	0.000000
chr1	203661166	203661739	1.000000	0.000000
chr1	203737325	203740251	0.000000	1.000000
chr1	203764089	203766113	0.729743	1.000000
chr1	203764416	203765893	1.000000	1.000000
chr1	203826878	203827178	1.000000	0.000000
chr1	203828817	203832061	0.607583	1.000000
chr1	203829136	203829393	1.000000	1.000000
chr1	203829619	203831333	1.000000	1.000000
chr1	203857075	203859223	1.000000	0.000000
chr1	203859454	203859960	1.000000	0.000000
chr1	203865991	203870020	0.000000	1.000000
chr1	203870148	203870859	0.000000	1.000000
chr1	203874450	203877169	0.115851	1.000000
chr1	203876443	203876758	1.000000	1.000000
chr1	203884640	203885004	1.000000	0.000000
chr1	203895613	203896145	1.000000	0.000000
chr1	204010374	204011013	1.000000	0.000000
chr1	204011238	204011606	1.000000	0.000000
chr1	204026543	204026979	1.000000	0.000000
chr1	204041568	204044509	0.789527	1.000000
chr1	204042187	204044581	1.000000	0.969925
chr1	204047260	204051159	0.120800	1.000000
chr1	204049077	204049548	1.000000	1.000000
chr1	204071308	204071774	1.000000	0.000000
chr1	204072005	204074389	1.000000	0.000000
chr1	204082798	204083143	1.000000	0.000000
chr1	204098642	204098919	1.000000	0.000000
chr1	204099689	204100095	1.000000	0.000000
chr1	204100387	204101012	1.000000	0.000000
chr1	204120139	204122288	0.634714	1.000000
chr1	204120614	204121978	1.000000	1.000000
chr1	204140497	204140943	1.000000	0.000000
chr1	204141226	204141548	1.000000	0.000000
chr1	204165164	204166138	1.000000	0.000000
chr1	204168083	204168538	1.000000	0.000000
chr1	204181479	204183988	0.106417	1.000000
chr1	204182750	204183017	1.000000	1.000000
chr1	204195202	204195747	1.000000	0.000000
chr1	204234746	204237541	0.000000	1.000000
chr1	204255722	204258184	0.000000	1.000000
chr1	204263789	204264213	1.000000	0.000000
chr1	204288012	204289915	1.000000	0.514976
chr1	204288935	204290269	0.734633	1.000000
chr1	204319104	204323073	0.000000	1.000000
chr1	204332289	204332936	1.000000	0.000000
chr1	204343857	204349070	0.182045	1.000000
chr1	204346698	204347647	1.000000	1.000000
chr1	204367080	204367652	0.000000	1.000000
chr1	204377222	204393300	0.272795	1.000000
chr1	204378410	204378778	1.000000	1.000000
chr1	204378928	204379138	1.000000	1.000000
chr1	204379505	204381610	1.000000	1.000000
chr1	204385891	204387594	1.000000	1.000000
chr1	204407407	204407754	1.000000	0.000000
chr1	204412501	204413048	1.000000	0.000000
chr1	204448678	204454557	0.000000	1.000000
chr1	204461891	204464636	0.393443	1.000000
chr1	204462734	204463814	1.000000	1.000000
chr1	204472324	204478656	0.288061	1.000000
chr1	204475290	204477114	1.000000	1.000000
chr1	204484680	204487540	0.514685	1.000000
chr1	204484896	204486368	1.000000	1.000000
chr1	204493051	204495084	0.000000	1.000000
chr1	204615860	204616992	0.000000	1.000000
chr1	204653593	204655069	0.000000	1.000000
chr1	205089794	205092467	0.401796	1.000000
chr1	205090522	205091596	1.000000	1.000000
chr1	205115679	205116436	1.000000	0.000000
chr1	205141403	205141753	1.000000	0.000000
chr1	205143984	205145840	1.000000	0.000000
chr1	205179586	205181229	0.718198	1.000000
chr1	205179856	205181036	1.000000	1.000000
chr1	205196554	205197973	0.000000	1.000000
chr1	205227583	205228913	0.000000	1.000000
chr1	205239522	205247505	0.000000	1.000000
chr1	205250706	205256268	0.111291	1.000000
chr1	205253345	205253964	1.000000	1.000000
chr1	205256405	205274571	0.362876	1.000000
chr1	205263087	205264625	1.000000	1.000000
chr1	205266388	205266571	1.000000	1.000000
chr1	205266790	205268923	1.000000	1.000000
chr1	205269170	205271908	1.000000	1.000000
chr1	205274837	205294781	0.152527	1.000000
chr1	205282407	205283408	1.000000	1.000000
chr1	205288284	205288789	1.000000	1.000000
chr1	205289762	205290885	1.000000	1.000000
chr1	205294198	205294611	1.000000	1.000000
chr1	205295012	205299841	0.000000	1.000000
chr1	205312568	205312951	1.000000	0.000000
chr1	205375438	205376552	0.000000	1.000000
chr1	205378645	205381231	0.000000	1.000000
chr1	205406939	205421661	0.391455	1.000000
chr1	205409381	205410286	1.000000	1.000000
chr1	205410506	205411221	1.000000	1.000000
chr1	205411478	205411786	1.000000	1.000000
chr1	205414434	205414699	1.000000	1.000000
chr1	205415685	205415964	1.000000	1.000000
chr1	205416675	205419268	1.000000	1.000000
chr1	205419403	205420101	1.000000	1.000000
chr1	205446362	205448325	0.664289	1.000000
chr1	205446599	205447124	1.000000	1.000000
chr1	205447366	205448145	1.000000	1.000000
chr1	205454294	205454867	0.000000	1.000000
chr1	205461986	205462465	1.000000	0.000000
chr1	205472710	205475698	0.611446	1.000000
chr1	205473678	205475505	1.000000	1.000000
chr1	205481470	205481834	1.000000	0.000000
chr1	205512259	205513257	1.000000	0.000000
chr1	205537805	205538454	0.000000	1.000000
chr1	205561132	205561612	1.000000	0.895833
chr1	205561182	205561978	0.540201	1.000000
chr1	205568539	205572432	0.129463	1.000000
chr1	205568818	205569114	1.000000	1.000000
chr1	205571045	205571253	1.000000	1.000000
chr1	205597691	205602041	0.398851	1.000000
chr1	205599872	205601607	1.000000	1.000000
chr1	205632716	205635301	0.215861	1.000000
chr1	205633729	205634138	1.000000	1.000000
chr1	205635152	205635636	1.000000	0.307851
chr1	205638218	205642956	0.000000	1.000000
chr1	205648246	205649874	1.000000	0.995086
chr1	205648254	205650211	0.827798	1.000000
chr1	205706878	205720577	0.188189	1.000000
chr1	205717481	205720059	1.000000	1.000000
chr1	205742522	205745424	0.321847	1.000000
chr1	205743928	205744862	1.000000	1.000000
chr1	205748104	205755650	0.034323	1.000000
chr1	205752838	205753097	1.000000	1.000000
chr1	205781158	205783467	0.642269	1.000000
chr1	205781577	205783060	1.000000	1.000000
chr1	205858607	205858862	1.000000	0.000000
chr1	205859138	205859600	1.000000	0.000000
chr1	205868975	205869185	1.000000	0.000000
chr1	205894448	205894859	1.000000	0.000000
chr1	205895312	205895976	1.000000	0.000000
chr1	205901647	205904573	1.000000	0.000000
chr1	205919041	205921111	1.000000	0.000000
chr1	206134989	206135802	0.000000	1.000000
chr1	206135916	206136654	0.746612	1.000000
chr1	206136010	206136561	1.000000	1.000000
chr1	206136774	206138328	0.272201	1.000000
chr1	206137409	206137832	1.000000	1.000000
chr1	206267824	206296939	0.286450	1.000000
chr1	206276989	206277708	1.000000	1.000000
chr1	206277895	206278319	1.000000	1.000000
chr1	206281356	206282483	1.000000	1.000000
chr1	206282723	206283354	1.000000	1.000000
chr1	206284827	206289794	1.000000	1.000000
chr1	206289945	206290417	1.000000	1.000000
chr1	206491666	206492364	1.000000	0.000000
chr1	206499806	206500587	0.000000	1.000000
chr1	206530811	206531102	1.000000	0.000000
chr1	206531737	206531993	1.000000	0.000000
chr1	206548862	206549153	1.000000	0.000000
chr1	206554309	206554670	1.000000	0.000000
chr1	206576745	206578332	0.000000	1.000000
chr1	206603371	206603621	1.000000	0.000000
chr1	206642274	206645793	0.741972	1.000000
chr1	206642570	206645024	1.000000	1.000000
chr1	206645636	206645983	1.000000	0.452450
chr1	206646171	206646875	1.000000	0.000000
chr1	206654224	206654593	1.000000	0.000000
chr1	206663805	206664311	1.000000	0.000000
chr1	206674108	206675445	1.000000	0.000000
chr1	206676949	206677516	1.000000	0.000000
chr1	206677757	206678101	1.000000	0.000000
chr1	206680231	206681439	0.754139	1.000000
chr1	206680444	206681355	1.000000	1.000000
chr1	206730269	206731050	0.000000	1.000000
chr1	206762807	206763100	1.000000	0.000000
chr1	206784819	206786674	0.389218	1.000000
chr1	206785182	206785904	1.000000	1.000000
chr1	206806902	206807738	1.000000	0.000000
chr1	206808325	206809698	0.419519	1.000000
chr1	206808870	206809446	1.000000	1.000000
chr1	206847925	206848323	1.000000	0.000000
chr1	206848497	206848958	1.000000	0.000000
chr1	206857748	206860029	0.749671	1.000000
chr1	206858214	206859924	1.000000	1.000000
chr1	206894258	206899823	0.119497	1.000000
chr1	206896810	206897211	1.000000	1.000000
chr1	206897439	206897703	1.000000	1.000000
chr1	207063674	207064024	1.000000	0.000000
chr1	207078957	207079242	1.000000	0.000000
chr1	207082409	207082972	1.000000	0.982238
chr1	207082419	207083365	0.584567	1.000000
chr1	207122455	207130005	0.000000	1.000000
chr1	207178554	207182779	0.498935	1.000000
chr1	207179950	207182058	1.000000	1.000000
chr1	207197452	207201495	0.772694	1.000000
chr1	207197646	207199697	1.000000	1.000000
chr1	207200074	207200642	1.000000	1.000000
chr1	207200830	207201335	1.000000	1.000000
chr1	207202221	207207038	0.260536	1.000000
chr1	207204649	207204952	1.000000	1.000000
chr1	207205093	207206045	1.000000	1.000000
chr1	207207943	207208242	1.000000	0.000000
chr1	207222713	207227627	0.720187	1.000000
chr1	207223513	207227052	1.000000	1.000000
chr1	207378049	207378499	1.000000	0.000000
chr1	207378661	207379095	1.000000	0.000000
chr1	207483213	207483841	1.000000	0.000000
chr1	207494108	207495983	0.838400	1.000000
chr1	207494249	207495821	1.000000	1.000000
chr1	207752408	207752802	1.000000	0.000000
chr1	207818037	207819343	0.000000	1.000000
chr1	207820511	207825605	0.000000	1.000000
chr1	207831918	207833895	0.000000	1.000000
chr1	207836125	207837485	0.000000	1.000000
chr1	207842384	207846003	0.000000	1.000000
chr1	207879552	207882928	1.000000	0.000000
chr1	207924267	207927271	0.545939	1.000000
chr1	207924685	207926325	1.000000	1.000000
chr1	207970974	207971366	1.000000	0.000000
chr1	207978050	207981693	1.000000	0.000000
chr1	207982898	207983547	1.000000	0.000000
chr1	207983766	207984517	1.000000	0.000000
chr1	207988659	207989274	1.000000	0.000000
chr1	207989419	207990351	1.000000	0.000000
chr1	207994930	208001191	0.417825	1.000000
chr1	207995359	207995974	1.000000	1.000000
chr1	207996138	207998139	1.000000	1.000000
chr1	208020785	208021673	1.000000	0.000000
chr1	208040914	208043138	0.620504	1.000000
chr1	208041465	208042845	1.000000	1.000000
chr1	208062754	208064511	1.000000	0.000000
chr1	208135954	208137922	0.718496	1.000000
chr1	208136508	208137938	1.000000	0.988811
chr1	208280656	208281203	1.000000	0.000000
chr1	208347726	208348630	1.000000	0.000000
chr1	208357446	208357676	1.000000	0.000000
chr1	208358039	208358534	1.000000	0.000000
chr1	208376551	208376830	1.000000	0.000000
chr1	208377100	208377760	1.000000	0.000000
chr1	208380348	208380858	1.000000	0.000000
chr1	208381084	208381728	1.000000	0.000000
chr1	208386904	208387430	1.000000	0.000000
chr1	208392197	208392990	1.000000	0.000000
chr1	208393148	208393601	1.000000	0.000000
chr1	208393807	208394191	1.000000	0.000000
chr1	208409102	208409874	1.000000	0.000000
chr1	208416641	208417639	1.000000	0.000000
chr1	208981022	208981267	1.000000	0.000000
chr1	209090790	209091060	1.000000	0.000000
chr1	209162289	209162667	1.000000	0.000000
chr1	209213058	209213275	1.000000	0.000000
chr1	209537793	209538157	1.000000	0.000000
chr1	209556717	209558112	1.000000	0.000000
chr1	209560406	209560620	1.000000	0.000000
chr1	209560812	209563381	1.000000	0.000000
chr1	209576797	209577417	1.000000	0.000000
chr1	209577912	209578630	1.000000	0.000000
chr1	209578828	209579609	1.000000	0.000000
chr1	209584554	209586232	1.000000	0.000000
chr1	209589228	209590172	1.000000	0.000000
chr1	209594171	209594862	1.000000	0.000000
chr1	209678832	209679128	1.000000	0.000000
chr1	209799144	209799353	1.000000	0.000000
chr1	209800632	209800908	1.000000	0.000000
chr1	209805857	209806676	1.000000	0.000000
chr1	209807040	209808641	1.000000	0.000000
chr1	209820378	209820643	1.000000	0.000000
chr1	209821657	209827238	1.000000	0.000000
chr1	209827399	209827898	1.000000	0.000000
chr1	209828958	209831495	1.000000	0.000000
chr1	209832117	209832571	1.000000	0.000000
chr1	209832763	209833207	1.000000	0.000000
chr1	209833598	209834067	1.000000	0.000000
chr1	209848227	209849585	1.000000	0.000000
chr1	209865943	209866244	1.000000	0.000000
chr1	209957273	209958786	0.621943	1.000000
chr1	209957564	209958505	1.000000	1.000000
chr1	209979088	209979401	1.000000	0.923323
chr1	209979112	209980085	0.297020	1.000000
chr1	209995918	209997391	1.000000	0.000000
chr1	210000475	210002400	0.515844	1.000000
chr1	210000913	210001235	1.000000	1.000000
chr1	210001371	210002042	1.000000	1.000000
chr1	210012775	210014384	1.000000	0.000000
chr1	210037009	210038667	0.000000	1.000000
chr1	210046530	210046998	1.000000	0.000000
chr1	210048269	210049665	0.000000	1.000000
chr1	210056279	210064444	0.226699	1.000000
chr1	210056363	210058214	1.000000	1.000000
chr1	210065821	210073424	0.292779	1.000000
chr1	210068395	210070621	1.000000	1.000000
chr1	210109456	210112958	0.000000	1.000000
chr1	210275521	210279539	0.000000	1.000000
chr1	210361128	210361615	1.000000	0.000000
chr1	210406387	210407243	1.000000	0.000000
chr1	210407475	210407760	1.000000	0.000000
chr1	210424297	210425540	0.000000	1.000000
chr1	210439262	210440149	0.000000	1.000000
chr1	210465312	210466363	0.000000	1.000000
chr1	210484198	210485204	0.000000	1.000000
chr1	210501543	210503461	0.626173	1.000000
chr1	210501819	210503020	1.000000	1.000000
chr1	210546684	210548395	0.648159	1.000000
chr1	210546838	210547947	1.000000	1.000000
chr1	210585919	210586471	1.000000	0.000000
chr1	210611418	210614145	1.000000	0.000000
chr1	210637648	210637971	1.000000	0.000000
chr1	210770588	210772153	1.000000	0.000000
chr1	211055366	211057202	1.000000	0.000000
chr1	211151296	211152871	0.000000	1.000000
chr1	211307289	211307535	1.000000	0.000000
chr1	211430157	211435056	0.635844	1.000000
chr1	211431311	211434426	1.000000	1.000000
chr1	211454088	211454322	1.000000	0.000000
chr1	211454977	211455207	1.000000	0.000000
chr1	211499370	211501396	0.436328	1.000000
chr1	211499869	211500753	1.000000	1.000000
chr1	211517930	211520643	0.000000	1.000000
chr1	211544875	211545149	1.000000	0.000000
chr1	211554966	211557378	0.475539	1.000000
chr1	211555725	211556872	1.000000	1.000000
chr1	211589776	211590362	1.000000	0.000000
chr1	211655316	211659238	0.000000	1.000000
chr1	211660824	211661856	0.000000	1.000000
chr1	211686701	211696018	0.125362	1.000000
chr1	211688065	211689233	1.000000	1.000000
chr1	211721619	211727544	0.070549	1.000000
chr1	211725241	211725659	1.000000	1.000000
chr1	211749318	211753799	0.604999	1.000000
chr1	211750341	211752579	1.000000	1.000000
chr1	211752733	211753206	1.000000	1.000000
chr1	211779203	211781043	0.000000	1.000000
chr1	211794366	211794699	1.000000	0.000000
chr1	211806005	211807077	1.000000	0.000000
chr1	211813082	211813682	1.000000	0.000000
chr1	211816161	211818165	0.000000	1.000000
chr1	211820806	211824183	0.075807	1.000000
chr1	211822040	211822296	1.000000	1.000000
chr1	211825773	211829238	0.000000	1.000000
chr1	211847933	211850487	0.000000	1.000000
chr1	212002791	212005071	0.548246	1.000000
chr1	212003190	212004440	1.000000	1.000000
chr1	212101647	212103747	0.000000	1.000000
chr1	212124377	212126576	0.337426	1.000000
chr1	212124616	212125358	1.000000	1.000000
chr1	212199950	212203200	0.000000	1.000000
chr1	212203769	212204337	1.000000	0.000000
chr1	212206841	212210524	0.415151	1.000000
chr1	212207888	212208892	1.000000	1.000000
chr1	212209062	212209587	1.000000	1.000000
chr1	212320422	212322267	0.000000	1.000000
chr1	212352832	212353062	1.000000	0.000000
chr1	212388702	212396611	0.152232	1.000000
chr1	212391604	212392281	1.000000	1.000000
chr1	212392703	212393230	1.000000	1.000000
chr1	212397364	212404025	0.061252	1.000000
chr1	212399119	212399527	1.000000	1.000000
chr1	212406772	212413227	0.000000	1.000000
chr1	212456295	212462436	0.279922	1.000000
chr1	212458032	212458425	1.000000	1.000000
chr1	212458741	212460067	1.000000	1.000000
chr1	212587567	212588902	0.371536	1.000000
chr1	212587701	212588197	1.000000	1.000000
chr1	212605458	212607310	0.373650	1.000000
chr1	212605717	212606049	1.000000	1.000000
chr1	212606253	212606613	1.000000	1.000000
chr1	212643232	212643894	1.000000	0.000000
chr1	212650912	212651371	1.000000	0.000000
chr1	212657914	212658167	1.000000	0.000000
chr1	212662348	212662631	1.000000	0.000000
chr1	212687152	212687374	1.000000	0.000000
chr1	212731419	212733029	0.443478	1.000000
chr1	212731635	212732349	1.000000	1.000000
chr1	212768381	212770473	0.936424	1.000000
chr1	212768514	212771093	1.000000	0.759597
chr1	212780188	212781737	1.000000	0.839897
chr1	212780436	212783123	0.873093	1.000000
chr1	212782078	212783331	1.000000	0.833998
chr1	212808783	212810004	1.000000	0.000000
chr1	212810492	212810695	1.000000	0.000000
chr1	212838508	212839229	0.495146	1.000000
chr1	212838717	212839074	1.000000	1.000000
chr1	212840975	212841454	1.000000	0.000000
chr1	212844573	212844972	1.000000	0.000000
chr1	212872557	212873937	1.000000	0.000000
chr1	212900096	212900767	1.000000	0.000000
chr1	212923361	212924341	1.000000	0.000000
chr1	212963542	212966780	0.428968	1.000000
chr1	212964604	212965993	1.000000	1.000000
chr1	213003614	213013004	0.000000	1.000000
chr1	213029525	213034665	0.308755	1.000000
chr1	213030657	213032244	1.000000	1.000000
chr1	213087899	213090829	0.000000	1.000000
chr1	213123318	213125101	0.000000	1.000000
chr1	213187776	213190006	0.753363	1.000000
chr1	213188073	213189753	1.000000	1.000000
chr1	213223874	213225494	0.652469	1.000000
chr1	213224262	213225319	1.000000	1.000000
chr1	213549554	213551973	0.000000	1.000000
chr1	213582876	213584588	0.000000	1.000000
chr1	213586586	213593270	0.000000	1.000000
chr1	214366015	214367313	1.000000	0.000000
chr1	214432563	214433104	1.000000	0.000000
chr1	214453044	214456028	0.558981	1.000000
chr1	214453741	214455409	1.000000	1.000000
chr1	214494776	214495494	1.000000	0.000000
chr1	214496226	214496418	1.000000	0.000000
